benchmark,solver,wallclock time,result
cloud_new/non-incremental/QF_LRA/smt-comp-101.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_LRA/smt-comp-101.smt2,par,928.9639999999999,SATISFIABLE
cloud_new/non-incremental/QF_LIA/smt-comp-088.smt2,cubeandconquer,TIMEOUT,
cloud_new/non-incremental/QF_LIA/smt-comp-088.smt2,portfolio,TIMEOUT,
cloud_new/non-incremental/QF_LIA/smt-comp-088.smt2,cvc5gg,CRASHED,
cloud_new/non-incremental/QF_LIA/smt-comp-088.smt2,par,526.239,UNSATISFIABLE
cloud_new/non-incremental/QF_BV/smt-comp-063.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_BV/smt-comp-063.smt2,par,1274.868,SATISFIABLE
cloud_new/non-incremental/QF_BV/smt-comp-063.smt2,stp,510.58,SATISFIABLE
cloud_new/non-incremental/AUFNIRA/smt-comp-205.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/AUFNIRA/smt-comp-205.smt2,par,TIMEOUT,
cloud_new/non-incremental/AUFNIRA/smt-comp-205.smt2,vampirecloud,800.718,UNSATISFIABLE
cloud_new/non-incremental/UFIDL/smt-comp-389.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/UFIDL/smt-comp-389.smt2,par,TIMEOUT,
cloud_new/non-incremental/UFIDL/smt-comp-389.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/QF_FP/smt-comp-075.smt2,cvc5gg,962.889,UNSATISFIABLE
cloud_new/non-incremental/QF_FP/smt-comp-075.smt2,par,0.008,SATISFIABLE
cloud_new/non-incremental/UFDTLIA/smt-comp-362.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/UFDTLIA/smt-comp-362.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/AUFDTLIRA/smt-comp-176.smt2,cvc5gg,2.186,UNSATISFIABLE
cloud_new/non-incremental/AUFDTLIRA/smt-comp-176.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/UFDTLIA/smt-comp-348.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/UFDTLIA/smt-comp-348.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/QF_NRA/smt-comp-117.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_NRA/smt-comp-117.smt2,par,719.128,SATISFIABLE
cloud_new/non-incremental/QF_FP/smt-comp-254.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_FP/smt-comp-254.smt2,par,0.008,SATISFIABLE
cloud_new/non-incremental/UFBV/smt-comp-325.smt2,cvc5gg,38.893,UNSATISFIABLE
cloud_new/non-incremental/UFBV/smt-comp-325.smt2,par,TIMEOUT,
cloud_new/non-incremental/UFBV/smt-comp-334.smt2,cvc5gg,2.059,UNSATISFIABLE
cloud_new/non-incremental/UFBV/smt-comp-334.smt2,par,TIMEOUT,
cloud_new/non-incremental/UFNIA/smt-comp-409.smt2,cvc5gg,CRASHED,
cloud_new/non-incremental/UFNIA/smt-comp-409.smt2,par,TIMEOUT,
cloud_new/non-incremental/UFNIA/smt-comp-409.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/QF_BV/smt-comp-250.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_BV/smt-comp-250.smt2,par,TIMEOUT,
cloud_new/non-incremental/QF_BV/smt-comp-250.smt2,stp,TIMEOUT,
cloud_new/non-incremental/QF_BV/smt-comp-246.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_BV/smt-comp-246.smt2,par,TIMEOUT,
cloud_new/non-incremental/QF_BV/smt-comp-246.smt2,stp,TIMEOUT,
cloud_new/non-incremental/AUFDTLIRA/smt-comp-171.smt2,cvc5gg,1.937,UNSATISFIABLE
cloud_new/non-incremental/AUFDTLIRA/smt-comp-171.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/UFBV/smt-comp-339.smt2,cvc5gg,2.529,UNSATISFIABLE
cloud_new/non-incremental/UFBV/smt-comp-339.smt2,par,TIMEOUT,
cloud_new/non-incremental/QF_NIA/smt-comp-108.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_NIA/smt-comp-108.smt2,par,TIMEOUT,
cloud_new/non-incremental/QF_LRA/smt-comp-097.smt2,cubeandconquer,991.188,SATISFIABLE
cloud_new/non-incremental/QF_LRA/smt-comp-097.smt2,portfolio,827.342,SATISFIABLE
cloud_new/non-incremental/QF_LRA/smt-comp-097.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_LRA/smt-comp-097.smt2,par,TIMEOUT,
cloud_new/non-incremental/QF_IDL/smt-comp-080.smt2,cubeandconquer,TIMEOUT,
cloud_new/non-incremental/QF_IDL/smt-comp-080.smt2,portfolio,TIMEOUT,
cloud_new/non-incremental/QF_IDL/smt-comp-080.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_IDL/smt-comp-080.smt2,par,TIMEOUT,
cloud_new/non-incremental/UFDT/smt-comp-343.smt2,cvc5gg,2.173,UNSATISFIABLE
cloud_new/non-incremental/UFDT/smt-comp-343.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/QF_LIA/smt-comp-268.smt2,cubeandconquer,177.854,SATISFIABLE
cloud_new/non-incremental/QF_LIA/smt-comp-268.smt2,portfolio,174.239,SATISFIABLE
cloud_new/non-incremental/QF_LIA/smt-comp-268.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_LIA/smt-comp-268.smt2,par,TIMEOUT,
cloud_new/non-incremental/UFDTLIA/smt-comp-358.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/UFDTLIA/smt-comp-358.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/QF_RDL/smt-comp-312.smt2,cubeandconquer,TIMEOUT,
cloud_new/non-incremental/QF_RDL/smt-comp-312.smt2,portfolio,TIMEOUT,
cloud_new/non-incremental/QF_RDL/smt-comp-312.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_UFNRA/smt-comp-122.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_UFNRA/smt-comp-122.smt2,par,1759.563,SATISFIABLE
cloud_new/non-incremental/AUFLIRA/smt-comp-189.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/AUFLIRA/smt-comp-189.smt2,par,TIMEOUT,
cloud_new/non-incremental/AUFLIRA/smt-comp-189.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/QF_IDL/smt-comp-262.smt2,cubeandconquer,TIMEOUT,
cloud_new/non-incremental/QF_IDL/smt-comp-262.smt2,portfolio,TIMEOUT,
cloud_new/non-incremental/QF_IDL/smt-comp-262.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_IDL/smt-comp-262.smt2,par,244.284,SATISFIABLE
cloud_new/non-incremental/LRA/smt-comp-050.smt2,cvc5gg,CRASHED,
cloud_new/non-incremental/LRA/smt-comp-050.smt2,par,TIMEOUT,
cloud_new/non-incremental/LRA/smt-comp-050.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/QF_FP/smt-comp-258.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_FP/smt-comp-258.smt2,par,0.007,SATISFIABLE
cloud_new/non-incremental/QF_UFNRA/smt-comp-121.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_UFNRA/smt-comp-121.smt2,par,658.024,SATISFIABLE
cloud_new/non-incremental/AUFDTLIRA/smt-comp-175.smt2,cvc5gg,2.0,UNSATISFIABLE
cloud_new/non-incremental/AUFDTLIRA/smt-comp-175.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/QF_NRA/smt-comp-295.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_NRA/smt-comp-295.smt2,par,TIMEOUT,
cloud_new/non-incremental/QF_ABV/smt-comp-241.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_ABV/smt-comp-241.smt2,par,TIMEOUT,
cloud_new/non-incremental/UFLIA/smt-comp-392.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/UFLIA/smt-comp-392.smt2,par,TIMEOUT,
cloud_new/non-incremental/UFLIA/smt-comp-392.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/UFDTNIRA/smt-comp-377.smt2,cvc5gg,CRASHED,
cloud_new/non-incremental/UFDTNIRA/smt-comp-377.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/UFDTNIRA/smt-comp-146.smt2,cvc5gg,CRASHED,
cloud_new/non-incremental/UFDTNIRA/smt-comp-146.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/AUFNIA/smt-comp-203.smt2,cvc5gg,CRASHED,
cloud_new/non-incremental/AUFNIA/smt-comp-203.smt2,vampirecloud,523.479,UNSATISFIABLE
cloud_new/non-incremental/QF_ABV/smt-comp-055.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_ABV/smt-comp-055.smt2,par,1033.837,UNSATISFIABLE
cloud_new/non-incremental/LRA/smt-comp-225.smt2,cvc5gg,CRASHED,
cloud_new/non-incremental/LRA/smt-comp-225.smt2,par,431.045,UNSATISFIABLE
cloud_new/non-incremental/LRA/smt-comp-225.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/QF_NRA/smt-comp-115.smt2,cvc5gg,3.407,SATISFIABLE
cloud_new/non-incremental/QF_NRA/smt-comp-115.smt2,par,TIMEOUT,
cloud_new/non-incremental/QF_NRA/smt-comp-294.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_NRA/smt-comp-294.smt2,par,TIMEOUT,
cloud_new/non-incremental/QF_RDL/smt-comp-304.smt2,cubeandconquer,TIMEOUT,
cloud_new/non-incremental/QF_RDL/smt-comp-304.smt2,portfolio,TIMEOUT,
cloud_new/non-incremental/QF_RDL/smt-comp-304.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/AUFDTNIRA/smt-comp-014.smt2,cvc5gg,CRASHED,
cloud_new/non-incremental/AUFDTNIRA/smt-comp-014.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/AUFDTLIRA/smt-comp-003.smt2,cvc5gg,1.995,UNSATISFIABLE
cloud_new/non-incremental/AUFDTLIRA/smt-comp-003.smt2,vampirecloud,161.408,UNSATISFIABLE
cloud_new/non-incremental/QF_BV/smt-comp-062.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_BV/smt-comp-062.smt2,par,TIMEOUT,
cloud_new/non-incremental/QF_BV/smt-comp-062.smt2,stp,CRASHED,
cloud_new/non-incremental/UFDT/smt-comp-132.smt2,cvc5gg,CRASHED,
cloud_new/non-incremental/UFDT/smt-comp-132.smt2,vampirecloud,909.251,SATISFIABLE
cloud_new/non-incremental/QF_FP/smt-comp-072.smt2,cvc5gg,452.468,UNSATISFIABLE
cloud_new/non-incremental/QF_FP/smt-comp-072.smt2,par,0.008,SATISFIABLE
cloud_new/non-incremental/AUFNIRA/smt-comp-208.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/AUFNIRA/smt-comp-208.smt2,par,TIMEOUT,
cloud_new/non-incremental/AUFNIRA/smt-comp-208.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/UFDTNIRA/smt-comp-147.smt2,cvc5gg,CRASHED,
cloud_new/non-incremental/UFDTNIRA/smt-comp-147.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/UFDTLIA/smt-comp-350.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/UFNIA/smt-comp-166.smt2,cvc5gg,CRASHED,
cloud_new/non-incremental/UFNIA/smt-comp-166.smt2,par,TIMEOUT,
cloud_new/non-incremental/UFNIA/smt-comp-166.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/UFDTLIA/smt-comp-361.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/UFDTLIA/smt-comp-361.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/QF_BVFP/smt-comp-069.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_BVFP/smt-comp-069.smt2,par,0.008,SATISFIABLE
cloud_new/non-incremental/UFBV/smt-comp-338.smt2,cvc5gg,2.343,UNSATISFIABLE
cloud_new/non-incremental/UFBV/smt-comp-338.smt2,par,TIMEOUT,
cloud_new/non-incremental/UFDTLIRA/smt-comp-373.smt2,cvc5gg,1.967,UNSATISFIABLE
cloud_new/non-incremental/UFDTLIRA/smt-comp-373.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/QF_FP/smt-comp-073.smt2,cvc5gg,1336.346,UNSATISFIABLE
cloud_new/non-incremental/QF_FP/smt-comp-073.smt2,par,0.009,SATISFIABLE
cloud_new/non-incremental/UFLIA/smt-comp-154.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/UFLIA/smt-comp-154.smt2,par,1139.809,UNSATISFIABLE
cloud_new/non-incremental/UFLIA/smt-comp-154.smt2,vampirecloud,244.744,UNSATISFIABLE
cloud_new/non-incremental/UFDTLIRA/smt-comp-372.smt2,cvc5gg,1.948,UNSATISFIABLE
cloud_new/non-incremental/UFDTLIRA/smt-comp-372.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/AUFDTNIRA/smt-comp-023.smt2,cvc5gg,CRASHED,
cloud_new/non-incremental/AUFDTNIRA/smt-comp-023.smt2,vampirecloud,181.473,UNSATISFIABLE
cloud_new/non-incremental/AUFLIA/smt-comp-178.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/AUFLIA/smt-comp-178.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/UFDTNIRA/smt-comp-144.smt2,cvc5gg,CRASHED,
cloud_new/non-incremental/UFDTNIRA/smt-comp-144.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/UFLIA/smt-comp-158.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/UFLIA/smt-comp-158.smt2,par,TIMEOUT,
cloud_new/non-incremental/UFLIA/smt-comp-158.smt2,vampirecloud,1.005,UNSATISFIABLE
cloud_new/non-incremental/QF_LRA/smt-comp-096.smt2,cubeandconquer,1085.552,SATISFIABLE
cloud_new/non-incremental/QF_LRA/smt-comp-096.smt2,portfolio,1141.973,SATISFIABLE
cloud_new/non-incremental/QF_LRA/smt-comp-096.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_LRA/smt-comp-096.smt2,par,551.659,SATISFIABLE
cloud_new/non-incremental/UF/smt-comp-317.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/UF/smt-comp-317.smt2,par,TIMEOUT,
cloud_new/non-incremental/UF/smt-comp-317.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/UFDTLIA/smt-comp-356.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/UFDTLIA/smt-comp-356.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/AUFNIA/smt-comp-202.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/AUFNIA/smt-comp-202.smt2,vampirecloud,157.52,UNSATISFIABLE
cloud_new/non-incremental/BV/smt-comp-223.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/BV/smt-comp-223.smt2,par,TIMEOUT,
cloud_new/non-incremental/QF_ABV/smt-comp-234.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_ABV/smt-comp-234.smt2,par,TIMEOUT,
cloud_new/non-incremental/UFDTLIRA/smt-comp-366.smt2,cvc5gg,1.962,UNSATISFIABLE
cloud_new/non-incremental/UFDTLIRA/smt-comp-366.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/QF_NIA/smt-comp-107.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_NIA/smt-comp-107.smt2,par,TIMEOUT,
cloud_new/non-incremental/UFBV/smt-comp-337.smt2,cvc5gg,2.215,UNSATISFIABLE
cloud_new/non-incremental/UFBV/smt-comp-337.smt2,par,TIMEOUT,
cloud_new/non-incremental/QF_RDL/smt-comp-305.smt2,cubeandconquer,TIMEOUT,
cloud_new/non-incremental/QF_RDL/smt-comp-305.smt2,portfolio,TIMEOUT,
cloud_new/non-incremental/QF_RDL/smt-comp-305.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_LIA/smt-comp-086.smt2,cubeandconquer,512.799,SATISFIABLE
cloud_new/non-incremental/QF_LIA/smt-comp-086.smt2,portfolio,522.495,SATISFIABLE
cloud_new/non-incremental/QF_LIA/smt-comp-086.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_LIA/smt-comp-086.smt2,par,TIMEOUT,
cloud_new/non-incremental/QF_BV/smt-comp-066.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_BV/smt-comp-066.smt2,par,1542.688,SATISFIABLE
cloud_new/non-incremental/QF_BV/smt-comp-066.smt2,stp,1088.57,SATISFIABLE
cloud_new/non-incremental/QF_ABV/smt-comp-057.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_ABV/smt-comp-057.smt2,par,276.112,UNSATISFIABLE
cloud_new/non-incremental/BV/smt-comp-037.smt2,cvc5gg,CRASHED,
cloud_new/non-incremental/BV/smt-comp-037.smt2,par,92.968,SATISFIABLE
cloud_new/non-incremental/UFNIA/smt-comp-163.smt2,cvc5gg,1.973,UNSATISFIABLE
cloud_new/non-incremental/UFNIA/smt-comp-163.smt2,par,TIMEOUT,
cloud_new/non-incremental/UFNIA/smt-comp-163.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/QF_BV/smt-comp-060.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_BV/smt-comp-060.smt2,par,TIMEOUT,
cloud_new/non-incremental/QF_BV/smt-comp-060.smt2,stp,2.77,UNSATISFIABLE
cloud_new/non-incremental/UFLIA/smt-comp-394.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/UFLIA/smt-comp-394.smt2,par,TIMEOUT,
cloud_new/non-incremental/UFLIA/smt-comp-394.smt2,vampirecloud,76.292,UNSATISFIABLE
cloud_new/non-incremental/UFBV/smt-comp-330.smt2,cvc5gg,2.013,UNSATISFIABLE
cloud_new/non-incremental/UFBV/smt-comp-330.smt2,par,TIMEOUT,
cloud_new/non-incremental/UFNIA/smt-comp-403.smt2,cvc5gg,2.12,UNSATISFIABLE
cloud_new/non-incremental/UFNIA/smt-comp-403.smt2,par,TIMEOUT,
cloud_new/non-incremental/UFNIA/smt-comp-403.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/QF_RDL/smt-comp-310.smt2,cubeandconquer,TIMEOUT,
cloud_new/non-incremental/QF_RDL/smt-comp-310.smt2,portfolio,TIMEOUT,
cloud_new/non-incremental/QF_RDL/smt-comp-310.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/UF/smt-comp-321.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/UF/smt-comp-321.smt2,par,TIMEOUT,
cloud_new/non-incremental/UF/smt-comp-321.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/UFDTLIA/smt-comp-355.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_FP/smt-comp-255.smt2,cvc5gg,154.514,UNSATISFIABLE
cloud_new/non-incremental/QF_FP/smt-comp-255.smt2,par,0.008,SATISFIABLE
cloud_new/non-incremental/UFBV/smt-comp-336.smt2,cvc5gg,2.158,UNSATISFIABLE
cloud_new/non-incremental/UFBV/smt-comp-336.smt2,par,TIMEOUT,
cloud_new/non-incremental/AUFNIRA/smt-comp-210.smt2,cvc5gg,CRASHED,
cloud_new/non-incremental/AUFNIRA/smt-comp-210.smt2,par,TIMEOUT,
cloud_new/non-incremental/AUFNIRA/smt-comp-210.smt2,vampirecloud,298.003,UNSATISFIABLE
cloud_new/non-incremental/QF_LRA/smt-comp-095.smt2,cubeandconquer,648.189,UNSATISFIABLE
cloud_new/non-incremental/QF_LRA/smt-comp-095.smt2,portfolio,617.761,UNSATISFIABLE
cloud_new/non-incremental/QF_LRA/smt-comp-095.smt2,cvc5gg,1224.953,UNSATISFIABLE
cloud_new/non-incremental/QF_LRA/smt-comp-095.smt2,par,714.252,UNSATISFIABLE
cloud_new/non-incremental/QF_NRA/smt-comp-298.smt2,cvc5gg,CRASHED,
cloud_new/non-incremental/QF_NRA/smt-comp-298.smt2,par,TIMEOUT,
cloud_new/non-incremental/AUFDTLIRA/smt-comp-170.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/AUFDTLIRA/smt-comp-170.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/QF_LRA/smt-comp-276.smt2,cubeandconquer,1557.44,UNSATISFIABLE
cloud_new/non-incremental/QF_LRA/smt-comp-276.smt2,portfolio,TIMEOUT,
cloud_new/non-incremental/QF_LRA/smt-comp-276.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_LRA/smt-comp-276.smt2,par,TIMEOUT,
cloud_new/non-incremental/QF_NIA/smt-comp-102.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_NIA/smt-comp-102.smt2,par,525.282,SATISFIABLE
cloud_new/non-incremental/QF_BV/smt-comp-245.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_BV/smt-comp-245.smt2,par,TIMEOUT,
cloud_new/non-incremental/QF_BV/smt-comp-245.smt2,stp,TIMEOUT,
cloud_new/non-incremental/NRA/smt-comp-052.smt2,cvc5gg,CRASHED,
cloud_new/non-incremental/NRA/smt-comp-052.smt2,par,TIMEOUT,
cloud_new/non-incremental/NRA/smt-comp-052.smt2,vampirecloud,1.005,UNSATISFIABLE
cloud_new/non-incremental/QF_LRA/smt-comp-279.smt2,cubeandconquer,0.97,SATISFIABLE
cloud_new/non-incremental/QF_LRA/smt-comp-279.smt2,portfolio,0.983,SATISFIABLE
cloud_new/non-incremental/QF_LRA/smt-comp-279.smt2,cvc5gg,541.437,SATISFIABLE
cloud_new/non-incremental/QF_LRA/smt-comp-279.smt2,par,0.747,SATISFIABLE
cloud_new/non-incremental/QF_IDL/smt-comp-265.smt2,cubeandconquer,TIMEOUT,
cloud_new/non-incremental/QF_IDL/smt-comp-265.smt2,portfolio,TIMEOUT,
cloud_new/non-incremental/QF_IDL/smt-comp-265.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_IDL/smt-comp-265.smt2,par,TIMEOUT,
cloud_new/non-incremental/QF_RDL/smt-comp-311.smt2,cubeandconquer,TIMEOUT,
cloud_new/non-incremental/QF_RDL/smt-comp-311.smt2,portfolio,TIMEOUT,
cloud_new/non-incremental/QF_RDL/smt-comp-311.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/UF/smt-comp-319.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/UF/smt-comp-319.smt2,par,TIMEOUT,
cloud_new/non-incremental/UF/smt-comp-319.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/UFDTLIRA/smt-comp-367.smt2,cvc5gg,1.992,UNSATISFIABLE
cloud_new/non-incremental/UFDTLIRA/smt-comp-367.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/LRA/smt-comp-227.smt2,cvc5gg,CRASHED,
cloud_new/non-incremental/LRA/smt-comp-227.smt2,par,TIMEOUT,
cloud_new/non-incremental/LRA/smt-comp-227.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/QF_LRA/smt-comp-277.smt2,cubeandconquer,193.231,UNSATISFIABLE
cloud_new/non-incremental/QF_LRA/smt-comp-277.smt2,portfolio,101.231,UNSATISFIABLE
cloud_new/non-incremental/QF_LRA/smt-comp-277.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_LRA/smt-comp-277.smt2,par,1746.784,UNSATISFIABLE
cloud_new/non-incremental/UFLIA/smt-comp-393.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/UFLIA/smt-comp-393.smt2,par,TIMEOUT,
cloud_new/non-incremental/UFLIA/smt-comp-393.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/QF_FP/smt-comp-071.smt2,cvc5gg,775.742,UNSATISFIABLE
cloud_new/non-incremental/QF_FP/smt-comp-071.smt2,par,0.008,SATISFIABLE
cloud_new/non-incremental/QF_LIA/smt-comp-091.smt2,cubeandconquer,11.129,SATISFIABLE
cloud_new/non-incremental/QF_LIA/smt-comp-091.smt2,portfolio,8.54,SATISFIABLE
cloud_new/non-incremental/QF_LIA/smt-comp-091.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_LIA/smt-comp-091.smt2,par,145.851,SATISFIABLE
cloud_new/non-incremental/UFLIA/smt-comp-396.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/UFLIA/smt-comp-396.smt2,par,TIMEOUT,
cloud_new/non-incremental/UFLIA/smt-comp-396.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/QF_NRA/smt-comp-293.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_NRA/smt-comp-293.smt2,par,TIMEOUT,
cloud_new/non-incremental/AUFLIRA/smt-comp-185.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/AUFLIRA/smt-comp-185.smt2,par,TIMEOUT,
cloud_new/non-incremental/AUFLIRA/smt-comp-185.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/QF_LIA/smt-comp-271.smt2,cubeandconquer,TIMEOUT,
cloud_new/non-incremental/QF_LIA/smt-comp-271.smt2,portfolio,TIMEOUT,
cloud_new/non-incremental/QF_LIA/smt-comp-271.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_LIA/smt-comp-271.smt2,par,TIMEOUT,
cloud_new/non-incremental/BV/smt-comp-043.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/BV/smt-comp-043.smt2,par,9.262,SATISFIABLE
cloud_new/non-incremental/UFLIA/smt-comp-398.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/UFLIA/smt-comp-398.smt2,par,TIMEOUT,
cloud_new/non-incremental/UFLIA/smt-comp-398.smt2,vampirecloud,1412.062,UNSATISFIABLE
cloud_new/non-incremental/QF_ABV/smt-comp-056.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_ABV/smt-comp-056.smt2,par,1131.832,UNSATISFIABLE
cloud_new/non-incremental/UFIDL/smt-comp-385.smt2,cvc5gg,3.145,UNSATISFIABLE
cloud_new/non-incremental/UFIDL/smt-comp-385.smt2,par,TIMEOUT,
cloud_new/non-incremental/UFIDL/smt-comp-385.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/AUFDTNIRA/smt-comp-022.smt2,cvc5gg,CRASHED,
cloud_new/non-incremental/AUFDTNIRA/smt-comp-022.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/QF_LRA/smt-comp-094.smt2,cubeandconquer,148.69,UNSATISFIABLE
cloud_new/non-incremental/QF_LRA/smt-comp-094.smt2,portfolio,132.217,UNSATISFIABLE
cloud_new/non-incremental/QF_LRA/smt-comp-094.smt2,cvc5gg,801.248,UNSATISFIABLE
cloud_new/non-incremental/QF_LRA/smt-comp-094.smt2,par,557.507,UNSATISFIABLE
cloud_new/non-incremental/UFNIA/smt-comp-162.smt2,cvc5gg,2.119,UNSATISFIABLE
cloud_new/non-incremental/UFNIA/smt-comp-162.smt2,par,TIMEOUT,
cloud_new/non-incremental/UFNIA/smt-comp-162.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/AUFDTNIRA/smt-comp-021.smt2,cvc5gg,TIMEOUT,
