benchmark,solver,wallclock time,result
parallel_new/non-incremental/QF_NIA/smt-comp-306.smt2,parallelpar,121.64,SATISFIABLE
parallel_new/non-incremental/QF_NIA/smt-comp-307.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/QF_NIA/smt-comp-307.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/QF_NIA/smt-comp-308.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/QF_NIA/smt-comp-308.smt2,parallelpar,7.24,UNSATISFIABLE
parallel_new/non-incremental/QF_NIA/smt-comp-309.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/QF_NIA/smt-comp-309.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/QF_NRA/smt-comp-121.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/QF_NRA/smt-comp-121.smt2,parallelpar,585.2,SATISFIABLE
parallel_new/non-incremental/QF_NRA/smt-comp-122.smt2,cvc5ggparallel,40.284,UNSATISFIABLE
parallel_new/non-incremental/QF_NRA/smt-comp-122.smt2,parallelpar,274.147,UNSATISFIABLE
parallel_new/non-incremental/QF_NRA/smt-comp-123.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/QF_NRA/smt-comp-123.smt2,parallelpar,1101.948,SATISFIABLE
parallel_new/non-incremental/QF_NRA/smt-comp-124.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/QF_NRA/smt-comp-124.smt2,parallelpar,605.276,UNSATISFIABLE
parallel_new/non-incremental/QF_NRA/smt-comp-125.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/QF_NRA/smt-comp-125.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/QF_NRA/smt-comp-126.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/QF_NRA/smt-comp-126.smt2,parallelpar,3.122,SATISFIABLE
parallel_new/non-incremental/QF_NRA/smt-comp-127.smt2,cvc5ggparallel,2.471,SATISFIABLE
parallel_new/non-incremental/QF_NRA/smt-comp-127.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/QF_NRA/smt-comp-128.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/QF_NRA/smt-comp-128.smt2,parallelpar,1158.413,SATISFIABLE
parallel_new/non-incremental/QF_NRA/smt-comp-129.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/QF_NRA/smt-comp-129.smt2,parallelpar,708.598,SATISFIABLE
parallel_new/non-incremental/QF_NRA/smt-comp-310.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/QF_NRA/smt-comp-310.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/QF_NRA/smt-comp-311.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/QF_NRA/smt-comp-311.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/QF_NRA/smt-comp-312.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/QF_NRA/smt-comp-312.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/QF_NRA/smt-comp-313.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/QF_NRA/smt-comp-313.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/QF_NRA/smt-comp-314.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/QF_NRA/smt-comp-314.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/QF_NRA/smt-comp-315.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/QF_NRA/smt-comp-315.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/QF_NRA/smt-comp-316.smt2,cvc5ggparallel,CRASHED,
parallel_new/non-incremental/QF_NRA/smt-comp-316.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/QF_NRA/smt-comp-317.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/QF_NRA/smt-comp-317.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/QF_UFNRA/smt-comp-130.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/QF_UFNRA/smt-comp-130.smt2,parallelpar,724.804,SATISFIABLE
parallel_new/non-incremental/QF_UFNRA/smt-comp-131.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/QF_UFNRA/smt-comp-131.smt2,parallelpar,701.975,SATISFIABLE
parallel_new/non-incremental/QF_UFNRA/smt-comp-132.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/QF_UFNRA/smt-comp-132.smt2,parallelpar,1550.68,SATISFIABLE
parallel_new/non-incremental/QF_UFNRA/smt-comp-133.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/QF_UFNRA/smt-comp-133.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/QF_UFNRA/smt-comp-318.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/QF_UFNRA/smt-comp-318.smt2,parallelpar,1480.061,SATISFIABLE
parallel_new/non-incremental/QF_UFNRA/smt-comp-319.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/QF_UFNRA/smt-comp-319.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UF/smt-comp-134.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UF/smt-comp-134.smt2,parallelpar,573.319,SATISFIABLE
parallel_new/non-incremental/UF/smt-comp-134.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UF/smt-comp-135.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UF/smt-comp-135.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UF/smt-comp-135.smt2,vampireparallel,17.377,SATISFIABLE
parallel_new/non-incremental/UF/smt-comp-136.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UF/smt-comp-136.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UF/smt-comp-136.smt2,vampireparallel,8.92,UNSATISFIABLE
parallel_new/non-incremental/UF/smt-comp-137.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UF/smt-comp-137.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UF/smt-comp-137.smt2,vampireparallel,7.001,UNSATISFIABLE
parallel_new/non-incremental/UF/smt-comp-138.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UF/smt-comp-138.smt2,parallelpar,189.956,UNSATISFIABLE
parallel_new/non-incremental/UF/smt-comp-138.smt2,vampireparallel,216.893,UNSATISFIABLE
parallel_new/non-incremental/UF/smt-comp-139.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UF/smt-comp-139.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UF/smt-comp-139.smt2,vampireparallel,1.685,UNSATISFIABLE
parallel_new/non-incremental/UF/smt-comp-140.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/UF/smt-comp-140.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UF/smt-comp-140.smt2,vampireparallel,110.554,SATISFIABLE
parallel_new/non-incremental/UF/smt-comp-141.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UF/smt-comp-141.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UF/smt-comp-141.smt2,vampireparallel,0.589,UNSATISFIABLE
parallel_new/non-incremental/UF/smt-comp-142.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UF/smt-comp-142.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UF/smt-comp-142.smt2,vampireparallel,194.25,SATISFIABLE
parallel_new/non-incremental/UF/smt-comp-320.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UF/smt-comp-320.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UF/smt-comp-320.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UF/smt-comp-321.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UF/smt-comp-321.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UF/smt-comp-321.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UF/smt-comp-322.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UF/smt-comp-322.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UF/smt-comp-322.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UF/smt-comp-323.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UF/smt-comp-323.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UF/smt-comp-323.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UF/smt-comp-324.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UF/smt-comp-324.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UF/smt-comp-324.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UF/smt-comp-325.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UF/smt-comp-325.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UF/smt-comp-325.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UF/smt-comp-326.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UF/smt-comp-326.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UF/smt-comp-326.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UF/smt-comp-327.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UF/smt-comp-327.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UF/smt-comp-327.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFBV/smt-comp-328.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/UFBV/smt-comp-328.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFBV/smt-comp-329.smt2,cvc5ggparallel,38.701,UNSATISFIABLE
parallel_new/non-incremental/UFBV/smt-comp-329.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFBV/smt-comp-330.smt2,cvc5ggparallel,66.743,UNSATISFIABLE
parallel_new/non-incremental/UFBV/smt-comp-331.smt2,cvc5ggparallel,2.019,UNSATISFIABLE
parallel_new/non-incremental/UFBV/smt-comp-331.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFBV/smt-comp-332.smt2,cvc5ggparallel,1.945,UNSATISFIABLE
parallel_new/non-incremental/UFBV/smt-comp-332.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFBV/smt-comp-333.smt2,cvc5ggparallel,1.949,UNSATISFIABLE
parallel_new/non-incremental/UFBV/smt-comp-333.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFBV/smt-comp-334.smt2,cvc5ggparallel,1.935,UNSATISFIABLE
parallel_new/non-incremental/UFBV/smt-comp-334.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFBV/smt-comp-335.smt2,cvc5ggparallel,1.989,UNSATISFIABLE
parallel_new/non-incremental/UFBV/smt-comp-335.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFBV/smt-comp-336.smt2,cvc5ggparallel,2.039,UNSATISFIABLE
parallel_new/non-incremental/UFBV/smt-comp-336.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFBV/smt-comp-337.smt2,cvc5ggparallel,2.023,UNSATISFIABLE
parallel_new/non-incremental/UFBV/smt-comp-337.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFBV/smt-comp-338.smt2,cvc5ggparallel,2.071,UNSATISFIABLE
parallel_new/non-incremental/UFBV/smt-comp-338.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFBV/smt-comp-339.smt2,cvc5ggparallel,2.039,UNSATISFIABLE
parallel_new/non-incremental/UFBV/smt-comp-339.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFBV/smt-comp-340.smt2,cvc5ggparallel,2.043,UNSATISFIABLE
parallel_new/non-incremental/UFBV/smt-comp-340.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFBV/smt-comp-341.smt2,cvc5ggparallel,2.112,UNSATISFIABLE
parallel_new/non-incremental/UFBV/smt-comp-341.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFBV/smt-comp-342.smt2,cvc5ggparallel,2.211,UNSATISFIABLE
parallel_new/non-incremental/UFBV/smt-comp-342.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFBV/smt-comp-343.smt2,cvc5ggparallel,2.336,UNSATISFIABLE
parallel_new/non-incremental/UFBV/smt-comp-343.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFBV/smt-comp-344.smt2,cvc5ggparallel,2.455,UNSATISFIABLE
parallel_new/non-incremental/UFBV/smt-comp-344.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFDT/smt-comp-143.smt2,cvc5ggparallel,CRASHED,
parallel_new/non-incremental/UFDT/smt-comp-143.smt2,vampireparallel,368.351,SATISFIABLE
parallel_new/non-incremental/UFDT/smt-comp-144.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UFDT/smt-comp-144.smt2,vampireparallel,0.925,UNSATISFIABLE
parallel_new/non-incremental/UFDT/smt-comp-145.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UFDT/smt-comp-145.smt2,vampireparallel,2.021,UNSATISFIABLE
parallel_new/non-incremental/UFDT/smt-comp-146.smt2,cvc5ggparallel,CRASHED,
parallel_new/non-incremental/UFDT/smt-comp-146.smt2,vampireparallel,403.604,SATISFIABLE
parallel_new/non-incremental/UFDT/smt-comp-147.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UFDT/smt-comp-147.smt2,vampireparallel,414.053,SATISFIABLE
parallel_new/non-incremental/UFDT/smt-comp-148.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UFDT/smt-comp-148.smt2,vampireparallel,74.924,UNSATISFIABLE
parallel_new/non-incremental/UFDT/smt-comp-149.smt2,cvc5ggparallel,CRASHED,
parallel_new/non-incremental/UFDT/smt-comp-149.smt2,vampireparallel,404.481,SATISFIABLE
parallel_new/non-incremental/UFDT/smt-comp-150.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UFDT/smt-comp-150.smt2,vampireparallel,357.406,SATISFIABLE
parallel_new/non-incremental/UFDT/smt-comp-151.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UFDT/smt-comp-151.smt2,vampireparallel,0.088,UNSATISFIABLE
parallel_new/non-incremental/UFDT/smt-comp-345.smt2,cvc5ggparallel,CRASHED,
parallel_new/non-incremental/UFDT/smt-comp-345.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDT/smt-comp-346.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UFDT/smt-comp-346.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDT/smt-comp-347.smt2,cvc5ggparallel,CRASHED,
parallel_new/non-incremental/UFDT/smt-comp-347.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDT/smt-comp-348.smt2,cvc5ggparallel,2.106,UNSATISFIABLE
parallel_new/non-incremental/UFDT/smt-comp-348.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDT/smt-comp-349.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/UFDT/smt-comp-349.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDT/smt-comp-350.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UFDT/smt-comp-350.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDT/smt-comp-351.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/UFDT/smt-comp-351.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDT/smt-comp-352.smt2,cvc5ggparallel,1.959,UNSATISFIABLE
parallel_new/non-incremental/UFDT/smt-comp-352.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIA/smt-comp-152.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UFDTLIA/smt-comp-152.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIA/smt-comp-353.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIA/smt-comp-353.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIA/smt-comp-354.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIA/smt-comp-354.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIA/smt-comp-355.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIA/smt-comp-355.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIA/smt-comp-356.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIA/smt-comp-356.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIA/smt-comp-357.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIA/smt-comp-357.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIA/smt-comp-358.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIA/smt-comp-358.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIA/smt-comp-359.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIA/smt-comp-359.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIA/smt-comp-360.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIA/smt-comp-360.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIA/smt-comp-361.smt2,cvc5ggparallel,CRASHED,
parallel_new/non-incremental/UFDTLIA/smt-comp-361.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIA/smt-comp-362.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIA/smt-comp-362.smt2,vampireparallel,0.04,UNSATISFIABLE
parallel_new/non-incremental/UFDTLIA/smt-comp-363.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIA/smt-comp-363.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIA/smt-comp-364.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIA/smt-comp-364.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIA/smt-comp-365.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIA/smt-comp-365.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIA/smt-comp-366.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIA/smt-comp-366.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIA/smt-comp-367.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIA/smt-comp-367.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIA/smt-comp-368.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIA/smt-comp-368.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIRA/smt-comp-153.smt2,cvc5ggparallel,1.954,UNSATISFIABLE
parallel_new/non-incremental/UFDTLIRA/smt-comp-153.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIRA/smt-comp-154.smt2,cvc5ggparallel,1.916,UNSATISFIABLE
parallel_new/non-incremental/UFDTLIRA/smt-comp-154.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIRA/smt-comp-155.smt2,cvc5ggparallel,2.412,UNSATISFIABLE
parallel_new/non-incremental/UFDTLIRA/smt-comp-155.smt2,vampireparallel,81.932,UNSATISFIABLE
parallel_new/non-incremental/UFDTLIRA/smt-comp-369.smt2,cvc5ggparallel,1.97,UNSATISFIABLE
parallel_new/non-incremental/UFDTLIRA/smt-comp-369.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIRA/smt-comp-370.smt2,cvc5ggparallel,1.969,UNSATISFIABLE
parallel_new/non-incremental/UFDTLIRA/smt-comp-370.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIRA/smt-comp-371.smt2,cvc5ggparallel,1.94,UNSATISFIABLE
parallel_new/non-incremental/UFDTLIRA/smt-comp-371.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIRA/smt-comp-372.smt2,cvc5ggparallel,1.96,UNSATISFIABLE
parallel_new/non-incremental/UFDTLIRA/smt-comp-372.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIRA/smt-comp-373.smt2,cvc5ggparallel,1.995,UNSATISFIABLE
parallel_new/non-incremental/UFDTLIRA/smt-comp-373.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIRA/smt-comp-374.smt2,cvc5ggparallel,1.94,UNSATISFIABLE
parallel_new/non-incremental/UFDTLIRA/smt-comp-374.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIRA/smt-comp-375.smt2,cvc5ggparallel,1.944,UNSATISFIABLE
parallel_new/non-incremental/UFDTLIRA/smt-comp-375.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIRA/smt-comp-376.smt2,cvc5ggparallel,1.934,UNSATISFIABLE
parallel_new/non-incremental/UFDTLIRA/smt-comp-376.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIRA/smt-comp-377.smt2,cvc5ggparallel,1.999,UNSATISFIABLE
parallel_new/non-incremental/UFDTLIRA/smt-comp-377.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIRA/smt-comp-378.smt2,cvc5ggparallel,1.906,UNSATISFIABLE
parallel_new/non-incremental/UFDTLIRA/smt-comp-378.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIRA/smt-comp-379.smt2,cvc5ggparallel,1.954,UNSATISFIABLE
parallel_new/non-incremental/UFDTLIRA/smt-comp-379.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIRA/smt-comp-380.smt2,cvc5ggparallel,1.929,UNSATISFIABLE
parallel_new/non-incremental/UFDTLIRA/smt-comp-380.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIRA/smt-comp-381.smt2,cvc5ggparallel,1.92,UNSATISFIABLE
parallel_new/non-incremental/UFDTLIRA/smt-comp-381.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTLIRA/smt-comp-382.smt2,cvc5ggparallel,1.92,UNSATISFIABLE
parallel_new/non-incremental/UFDTLIRA/smt-comp-382.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTNIRA/smt-comp-156.smt2,cvc5ggparallel,CRASHED,
parallel_new/non-incremental/UFDTNIRA/smt-comp-156.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTNIRA/smt-comp-157.smt2,cvc5ggparallel,CRASHED,
parallel_new/non-incremental/UFDTNIRA/smt-comp-157.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTNIRA/smt-comp-158.smt2,cvc5ggparallel,CRASHED,
parallel_new/non-incremental/UFDTNIRA/smt-comp-158.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTNIRA/smt-comp-159.smt2,cvc5ggparallel,CRASHED,
parallel_new/non-incremental/UFDTNIRA/smt-comp-159.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTNIRA/smt-comp-160.smt2,cvc5ggparallel,CRASHED,
parallel_new/non-incremental/UFDTNIRA/smt-comp-160.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTNIRA/smt-comp-161.smt2,cvc5ggparallel,CRASHED,
parallel_new/non-incremental/UFDTNIRA/smt-comp-161.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTNIRA/smt-comp-162.smt2,cvc5ggparallel,CRASHED,
parallel_new/non-incremental/UFDTNIRA/smt-comp-162.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTNIRA/smt-comp-163.smt2,cvc5ggparallel,CRASHED,
parallel_new/non-incremental/UFDTNIRA/smt-comp-163.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTNIRA/smt-comp-164.smt2,cvc5ggparallel,CRASHED,
parallel_new/non-incremental/UFDTNIRA/smt-comp-164.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTNIRA/smt-comp-383.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UFDTNIRA/smt-comp-383.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTNIRA/smt-comp-384.smt2,cvc5ggparallel,CRASHED,
parallel_new/non-incremental/UFDTNIRA/smt-comp-384.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTNIRA/smt-comp-385.smt2,cvc5ggparallel,CRASHED,
parallel_new/non-incremental/UFDTNIRA/smt-comp-385.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTNIRA/smt-comp-386.smt2,cvc5ggparallel,1.933,UNSATISFIABLE
parallel_new/non-incremental/UFDTNIRA/smt-comp-386.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTNIRA/smt-comp-387.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UFDTNIRA/smt-comp-387.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTNIRA/smt-comp-388.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UFDTNIRA/smt-comp-388.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTNIRA/smt-comp-389.smt2,cvc5ggparallel,CRASHED,
parallel_new/non-incremental/UFDTNIRA/smt-comp-389.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFDTNIRA/smt-comp-390.smt2,cvc5ggparallel,2.003,UNSATISFIABLE
parallel_new/non-incremental/UFDTNIRA/smt-comp-390.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFIDL/smt-comp-165.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/UFIDL/smt-comp-165.smt2,parallelpar,480.297,SATISFIABLE
parallel_new/non-incremental/UFIDL/smt-comp-165.smt2,vampireparallel,TIMEOUT,
